d,unixTs,age_0d_1d,age_1d_1w,age_1w_1m,age_1m_3m,age_3m_6m,age_6m_1y,age_1y_2y,age_2y_3y,age_3y_4y,age_4y_5y,age_5y_7y,age_7y_10y,age_10y
2020-05-01,1588291200,256984.24248000,807664.76208000,715884.67548000,2037517.92252000,1193141.12580000,2478062.33820000,2881894.71924000,2863538.70192000,679172.64084000,367120.34640000,1119717.05652000,1523549.43756000,1395057.31632000
2020-05-02,1588377600,146862.93856000,936251.23332000,697598.95816000,2037723.27252000,1211619.24312000,2478312.08820000,2882185.16924000,2863827.30192000,679241.09084000,367157.34640000,1119829.90652000,1523702.98756000,1395197.91632000
2020-05-03,1588464000,238679.57516000,844558.49672000,679318.79084000,2037956.37252000,1193397.87580000,2515315.52284000,2882514.86924000,2882514.86924000,679318.79084000,367199.34640000,1119958.00652000,1523877.28756000,1395357.51632000
2020-05-04,1588550400,201981.36552000,881373.23136000,697753.80816000,2038175.59752000,1193526.25080000,2515586.09784000,2882824.94424000,2882824.94424000,679391.86584000,367238.84640000,1120078.48152000,1524041.21256000,1395507.61632000
2020-05-05,1588636800,293822.67712000,771284.52744000,697828.85816000,2038394.82252000,1193654.62580000,2515856.67284000,2883135.01924000,2883135.01924000,679464.94084000,385642.26372000,1120198.95652000,1524205.13756000,1395657.71632000
2020-05-06,1588723200,257121.79248000,679536.16584000,863194.58904000,2020242.65520000,1193779.75080000,2516120.39784000,2828339.71728000,2920168.92888000,679536.16584000,385682.68872000,1120316.38152000,1524364.91256000,1395804.01632000
2020-05-07,1588809600,422456.63586000,459191.99550000,973487.03046000,1910238.70128000,1304105.26722000,2479636.77570000,2810255.01246000,2920461.09138000,679604.15334000,385721.27622000,1120428.46902000,1524517.42506000,1414311.34614000
2020-05-08,1588896000,330649.06176000,606189.94656000,955208.40064000,1800200.44736000,1414443.20864000,2443129.17856000,2828886.41728000,2902363.98656000,679667.51584000,385757.23872000,1120532.93152000,1524659.56256000,1414443.20864000
2020-05-09,1588982400,330679.66176000,624617.13888000,918554.61600000,1800367.04736000,1414574.10864000,2424984.18624000,2829148.21728000,2902632.58656000,679730.41584000,385792.93872000,1120636.63152000,1506429.57024000,1414574.10864000
2020-05-10,1589068800,165358.95588000,808421.56208000,918660.86600000,1800575.29736000,1414737.73364000,2425264.68624000,2829475.46728000,2902968.33656000,698182.25816000,385837.56372000,1120766.25652000,1506603.82024000,1414737.73364000
2020-05-11,1589155200,349124.97283000,643124.94995000,918749.92850000,1745624.86415000,1433249.88846000,2443874.80981000,2811374.78121000,2903249.77406000,698249.94566000,385874.96997000,1120874.91277000,1506749.88274000,1414874.88989000
2020-05-12,1589241600,349142.31033000,643156.88745000,937171.46457000,1727335.64058000,1433321.06346000,2407244.35017000,2829890.30478000,2921769.86013000,698284.62066000,385894.13247000,1120930.57527000,1506824.70774000,1414945.15239000
2020-05-13,1589328000,294026.47712000,643182.91870000,992339.36028000,1709028.89826000,1433379.07596000,2407341.78142000,2848381.49710000,2921888.11638000,698312.88316000,385909.75122000,1102599.28920000,1506885.69524000,1415002.42114000
2020-05-14,1589414400,238905.77516000,661585.22352000,1047509.93724000,1709095.16076000,1433434.65096000,2389057.75160000,2866869.30192000,2903624.03656000,698339.95816000,385924.71372000,1102642.03920000,1506944.12024000,1415057.28364000
2020-05-15,1589500800,238915.93141000,606478.90281000,1102688.91420000,1690789.66844000,1433495.58846000,2389159.31410000,2866991.17692000,2903747.47406000,698369.64566000,385941.11997000,1102688.91420000,1525386.33131000,1415117.43989000
2020-05-16,1589587200,147031.48856000,698399.57066000,1102736.16420000,1709241.05451000,1415178.07739000,2389261.68910000,2885492.96299000,2903871.89906000,698399.57066000,385957.65747000,1102736.16420000,1525451.69381000,1415178.07739000
2020-05-17,1589673600,110277.44142000,698423.79566000,1139533.56134000,1709300.34201000,1396847.59132000,2407724.13767000,2885593.05049000,2903972.62406000,698423.79566000,385971.04497000,1102774.41420000,1525504.60631000,1415227.16489000
2020-05-18,1589760000,238944.85641000,588171.95424000,1157963.53491000,1672613.99487000,1396908.39132000,2407828.93767000,2885718.65049000,2922479.39763000,698454.19566000,385987.84497000,1102822.41420000,1525571.00631000,1415288.76489000
2020-05-19,1589846400,257335.29248000,533051.67728000,1176389.90848000,1654298.30880000,1378581.92400000,2426304.18624000,2885831.49424000,2922593.67888000,698481.50816000,386002.93872000,1102865.53920000,1525630.66256000,1415344.10864000
2020-05-20,1589932800,257345.35498000,514690.70996000,1194817.71955000,1580835.75202000,1433781.26346000,2426399.06124000,2885944.33799000,2922707.96013000,698508.82066000,386018.03247000,1102908.66420000,1525690.31881000,1415399.45239000
2020-05-21,1590019200,238974.18766000,514713.63496000,1231636.19794000,1580906.16452000,1433845.12596000,2444889.76606000,2886072.88174000,2922838.14138000,698539.93316000,386035.22622000,1102957.78920000,1525758.27506000,1433845.12596000
2020-05-22,1590105600,202216.55927000,533116.38353000,1250066.00276000,1580965.82702000,1360365.94418000,2481748.68195000,2904565.12406000,2922948.44763000,716949.61923000,386049.79497000,1102999.41420000,1525815.85631000,1433899.23846000
2020-05-23,1590192000,110304.40392000,606674.22156000,1250116.57776000,1581029.78952000,1378805.04900000,2463465.02088000,2923066.70388000,2923066.70388000,698594.55816000,386065.41372000,1103044.03920000,1525877.58756000,1433957.25096000
2020-05-24,1590278400,147078.33856000,588313.35424000,1231781.08544000,1599476.93184000,1378859.42400000,2463562.17088000,2923181.97888000,2923181.97888000,717006.90048000,386080.63872000,1103087.53920000,1525937.76256000,1434013.80096000
2020-05-25,1590364800,294169.17712000,404482.61854000,1268604.57633000,1581159.32702000,1360532.44418000,2482052.43195000,2923306.19763000,2923306.19763000,717037.36923000,386097.04497000,1103134.41420000,1526002.60631000,1434074.73846000
2020-05-26,1590451200,165477.13713000,514817.75996000,1268658.05133000,1581225.97702000,1360589.79418000,2482157.05695000,2941815.77120000,2923429.42263000,717067.59423000,386113.31997000,1103180.91420000,1507680.58274000,1434135.18846000
2020-05-27,1590537600,239033.74391000,404518.64354000,1305491.98597000,1599687.36309000,1360653.61918000,2482273.49445000,2941953.77120000,2923566.56013000,717101.23173000,386131.43247000,1103232.66420000,1526138.51881000,1434202.46346000
2020-05-28,1590624000,183880.29820000,459700.74550000,1287162.08740000,1599758.59434000,1360714.20668000,2482384.02570000,2942084.77120000,2923696.74138000,717133.16298000,386148.62622000,1103281.78920000,1526206.47506000,1434266.32596000
2020-05-29,1590710400,257443.52998000,422942.94211000,1103329.41420000,1765327.06272000,1360772.94418000,2464102.35838000,2942211.77120000,2923822.94763000,717164.11923000,386165.29497000,1103329.41420000,1526272.35631000,1434328.23846000
2020-05-30,1590796800,128728.58999000,533304.15853000,1048218.51849000,1838979.85700000,1342455.29561000,2464233.00838000,2942367.77120000,2923977.97263000,717202.14423000,386185.76997000,1103387.91420000,1526353.28131000,1434404.28846000
2020-05-31,1590883200,165516.62463000,533331.34603000,974709.01171000,1875855.07914000,1342523.73311000,2464358.63338000,2942517.77120000,2924127.03513000,717238.70673000,386205.45747000,1085053.42813000,1526431.09381000,1434477.41346000
2020-06-01,1590969600,312656.75069000,367831.47140000,1048319.69349000,1857548.93057000,1360976.44418000,2427687.71124000,2942651.77120000,2924260.19763000,717271.36923000,386223.04497000,1085102.84063000,1526500.60631000,1434542.73846000
2020-06-02,1591056000,349455.21658000,404632.35604000,993188.51028000,1839237.98200000,1342643.72686000,2427794.13624000,2942780.77120000,2924388.39138000,717302.81298000,386239.97622000,1085150.40938000,1526567.52506000,1434605.62596000
2020-06-03,1591142400,220718.98284000,515010.95996000,993235.42278000,1857718.10557000,1361100.39418000,2409515.56267000,2942919.77120000,2924526.52263000,717336.69423000,386258.21997000,1085201.66563000,1526639.63131000,1434673.38846000
2020-06-04,1591228800,257518.69248000,478249.00032000,1011680.57760000,1839419.23200000,1361170.23168000,2280879.84768000,3053435.92512000,2924676.57888000,717373.50048000,386278.03872000,1085257.34688000,1526717.96256000,1434747.00096000
2020-06-05,1591315200,257534.35498000,496673.39889000,956556.17564000,1894717.04021000,1361253.01918000,2281018.57268000,3072016.94869000,2924854.46013000,717417.13173000,386301.53247000,1085323.35313000,1526810.81881000,1434834.26346000
2020-06-06,1591401600,91982.68035000,643878.76245000,883033.73136000,1950032.82342000,1361343.66918000,2281170.47268000,3053824.98762000,2925049.23513000,717464.90673000,386327.25747000,1085395.62813000,1508515.95774000,1453326.34953000
2020-06-07,1591488000,91987.64910000,625516.01388000,864683.90154000,2005330.75038000,1343019.67686000,2299691.22750000,3053989.95012000,2925207.24138000,717503.66298000,386348.12622000,1085454.25938000,1508597.44524000,1453404.85578000
2020-06-08,1591574400,202383.96552000,478362.10032000,919927.11600000,1987042.57056000,1361492.13168000,2299817.79000000,3035759.48280000,2925368.22888000,735941.69280000,386369.38872000,1085513.99688000,1508680.47024000,1453484.84328000
2020-06-09,1591660800,202394.96552000,423189.47336000,956776.20064000,2005550.11288000,1361566.13168000,2299942.79000000,3035924.48280000,2925527.22888000,735981.69280000,386390.38872000,1085572.99688000,1508762.47024000,1453563.84328000
2020-06-10,1591747200,202406.24052000,423213.04836000,938428.93332000,1987261.27056000,1398443.11632000,2300070.91500000,3036093.60780000,2925690.20388000,736022.69280000,386411.91372000,1085633.47188000,1508846.52024000,1453644.81828000
2020-06-11,1591833600,239222.40641000,404837.91854000,920086.17850000,1932180.97485000,1472137.88560000,2281813.72268000,3036284.38905000,2925874.04763000,754470.66637000,386436.19497000,1085701.69063000,1508941.33274000,1453736.16203000
2020-06-12,1591920000,184027.42320000,423263.07336000,920137.11600000,1913885.20128000,1509024.87024000,2281940.04768000,3054855.22512000,2889230.54424000,772915.17744000,386457.58872000,1085761.79688000,1509024.87024000,1453816.64328000
2020-06-13,1592006400,110422.37892000,496900.70514000,883379.03136000,1932391.63110000,1509105.84524000,2282062.49768000,3055019.15012000,2889385.58174000,772956.65244000,386478.32622000,1085820.05938000,1509105.84524000,1453894.65578000
2020-06-14,1592092800,92023.96160000,533738.97728000,865025.23904000,1932503.19360000,1546002.55488000,2282194.24768000,3036790.73280000,2889552.39424000,791406.06976000,386500.63872000,1085882.74688000,1509192.97024000,1453978.59328000
2020-06-15,1592179200,239273.51266000,368113.09640000,901877.08618000,1858971.13682000,1601291.96934000,2282301.19768000,3055338.70012000,2889687.80674000,791443.15726000,386518.75122000,1085933.63438000,1509263.69524000,1454046.73078000
2020-06-16,1592265600,220879.10784000,349725.25408000,920329.61600000,1840659.23200000,1619780.12416000,2264010.85536000,3055494.32512000,2889834.99424000,791483.46976000,386538.43872000,1085988.94688000,1490933.97792000,1472527.38560000
2020-06-17,1592352000,220889.45784000,312926.73194000,957187.65064000,1803930.57236000,1638263.47898000,2264116.94286000,3055637.50012000,2889970.40674000,791520.55726000,386556.55122000,1086039.83438000,1491003.84042000,1491003.84042000
2020-06-18,1592438400,239306.90641000,386572.69497000,957227.62564000,1693556.56844000,1693556.56844000,2245803.27554000,3092581.55976000,2890091.10049000,791553.61351000,386572.69497000,1086085.19063000,1491066.10917000,1491066.10917000
2020-06-19,1592524800,257727.64248000,386591.46372000,920455.86600000,1693638.79344000,1693638.79344000,2245912.31304000,3092731.70976000,2871822.30192000,791592.04476000,386591.46372000,1086137.92188000,1491138.50292000,1491138.50292000
2020-06-20,1592611200,92049.86785000,533889.23353000,902088.70493000,1693717.56844000,1693717.56844000,2246016.77554000,3092875.55976000,2871955.87692000,810038.83708000,386609.44497000,1086188.44063000,1491207.85917000,1491207.85917000
2020-06-21,1592697600,92054.43035000,552326.58210000,902133.41743000,1693801.51844000,1712212.40451000,2227717.21447000,3111439.74583000,2872098.22692000,810078.98708000,386628.60747000,1086242.27813000,1491281.77167000,1491281.77167000
2020-06-22,1592784000,184117.79820000,460294.49550000,902177.21118000,1657060.18380000,1730707.30308000,2227825.35822000,3111590.78958000,2872237.65192000,810118.31208000,386647.37622000,1086295.00938000,1491354.16542000,1491354.16542000
2020-06-23,1592870400,239365.97516000,441906.41568000,883812.83136000,1638736.29148000,1730800.12808000,2209532.07840000,3111757.67708000,2872391.70192000,810161.76208000,386668.11372000,1086353.27188000,1491434.15292000,1491434.15292000
2020-06-24,1592956800,276204.54105000,478754.53782000,828613.62315000,1694054.51844000,1694054.51844000,2191222.69233000,3130318.13190000,2872527.22692000,810199.98708000,386686.35747000,1086404.52813000,1491504.52167000,1491504.52167000
2020-06-25,1593043200,202559.69052000,497191.96764000,865482.31404000,1694135.59344000,1712550.11076000,2154498.52644000,3148882.46172000,2872664.70192000,810238.76208000,386704.86372000,1086456.52188000,1491575.90292000,1491575.90292000
2020-06-26,1593129600,313064.21944000,441973.01568000,920777.11600000,1602152.18184000,1712645.43576000,2136202.90912000,3167473.27904000,2872824.60192000,810283.86208000,386726.38872000,1086516.99688000,1491658.92792000,1491658.92792000
2020-06-27,1593216000,110498.42892000,644574.16870000,902403.83618000,1620643.62416000,1712725.64826000,2117886.55430000,3186038.03386000,2872959.15192000,810321.81208000,386744.50122000,1086567.88438000,1491728.79042000,1491728.79042000
2020-06-28,1593302400,128921.39624000,626189.63888000,884032.43136000,1620726.12416000,1712812.83576000,2117994.36680000,3204617.56368000,2873105.40192000,810363.06208000,405181.53104000,1086623.19688000,1491804.72792000,1491804.72792000
2020-06-29,1593388800,184182.48570000,589383.95424000,884075.93136000,1583969.37702000,1731315.36558000,2099680.33698000,3204775.25118000,2873246.77692000,810402.93708000,405201.46854000,1086676.66563000,1491878.13417000,1491878.13417000
2020-06-30,1593475200,239449.17516000,552575.01960000,920958.36600000,1565629.22220000,1694563.39344000,2099785.07448000,3204935.11368000,2873390.10192000,810443.36208000,405221.68104000,1086730.87188000,1491952.55292000,1491952.55292000
2020-07-01,1593561600,184201.79820000,534185.21478000,921008.99100000,1620975.82416000,1694656.54344000,2099900.49948000,3205111.28868000,2873548.05192000,810487.91208000,405243.95604000,1086790.60938000,1492034.56542000,1510454.74524000
2020-07-02,1593648000,221054.45784000,515793.73496000,884217.83136000,1676329.63862000,1713172.04826000,2081596.14466000,3223710.84350000,2873707.95192000,810533.01208000,405266.50604000,1068429.87956000,1492117.59042000,1510538.79524000
2020-07-03,1593734400,184222.23570000,442133.36568000,976377.84921000,1658000.12130000,1713266.79201000,2063289.03984000,3242311.34832000,2873866.87692000,810577.83708000,405288.91854000,1068488.96706000,1492200.10917000,1510622.33274000
2020-07-04,1593820800,92116.02410000,515849.73496000,958006.65064000,1676511.63862000,1694934.84344000,2063398.93984000,3242484.04832000,2855596.74710000,810621.01208000,405310.50604000,1068545.87956000,1492279.59042000,1510702.79524000
2020-07-05,1593907200,92121.11785000,497454.03639000,976483.84921000,1695028.56844000,1695028.56844000,2081937.26341000,3242663.34832000,2855754.65335000,810665.83708000,405332.91854000,1068604.96706000,1492362.10917000,1510786.33274000
2020-07-06,1593993600,202677.04677000,405354.09354000,976534.86171000,1658266.74630000,1695117.11844000,2082046.02591000,3242832.74832000,2874329.02692000,810708.18708000,405354.09354000,1068660.79206000,1492440.07167000,1510865.25774000
