d,unixTs,binance,bybit,okx,bitget,deribit,bitmex,huobi,bitfinex,gateIo,kucoin,kraken,cryptoCom,dydx,deltaExchange,openInterestFutures
2022-06-25,1656115200,2824331059.8843,1264469161.1768,1370998508.3996,840077732.8000,788493171.9752,277348940.7934,198419456.2464,132779580.8156,,,39001252.7259,,85512949.2474,,
2022-06-26,1656201600,3017315855.2342,1325926059.2678,1413186348.6288,871256824.7000,787600579.6814,275969943.2861,202123987.4570,131468918.3078,,,39928637.3064,,84119241.8136,,
2022-06-27,1656288000,2875106933.4331,1251551548.3657,1408109663.7579,867114167.9000,792247668.2674,278073320.3826,202742567.9657,128315694.2204,,,39279076.6880,,80701307.6937,,
2022-06-28,1656374400,2820106465.0913,1317762188.1176,1458371586.2342,860240612.5000,786384435.9463,269575127.7289,206154506.9649,126170089.9672,,,39243413.9898,,78992772.1258,,
2022-06-29,1656460800,2843846757.1030,1336492909.9032,1519825588.2545,921205260.0000,779606806.0090,263448832.0753,200710253.2356,123179946.6078,,,38985081.5903,,75661061.8437,,
2022-06-30,1656547200,2782608891.5912,1288164360.1352,1593168236.1502,926754091.7000,774574791.3402,283215584.6816,194269477.3389,121659066.9391,,,39133240.0732,,76015180.0251,,
2022-07-01,1656633600,2681577768.6691,1250524923.6281,1698702482.1996,919468304.2000,794580542.7981,284469341.8119,215205372.3337,127953381.1489,,,39071520.0290,,79905026.6242,,
2022-07-02,1656720000,2543891617.8756,1153290840.6400,1623587470.4954,939831725.0000,764973697.7070,278817120.3515,196940201.2233,123641934.0464,,,39933942.4843,,72879196.8000,,
2022-07-03,1656806400,2602110658.5938,1197573340.6632,1690347910.1622,927061155.9000,756116769.4644,275119901.9334,191847908.3431,120425626.5849,,,40114312.0994,,73926983.3201,,
2022-07-04,1656892800,2623490369.6321,1166527882.2276,1709722466.5034,981390539.1000,756011026.3111,266736324.7583,192092709.5245,117024589.2294,,,40669932.3829,,75182203.8410,,
2022-07-05,1656979200,2900430907.4625,1324875210.4556,1803427015.7370,1054278981.0000,759650627.0761,294927897.4604,205989309.4768,122308198.2830,,,41086558.1362,,79281724.4979,,
2022-07-06,1657065600,2862419377.3462,1259783680.9653,1831424973.1571,1084846669.0000,770625544.7838,299899206.9133,206925846.6327,114323093.9509,,,42578719.0645,,77599855.5652,,
2022-07-07,1657152000,2960036699.4700,1338082406.6825,1899669644.8008,1058017703.0000,775599227.0538,312549088.7969,215004923.7021,112669249.0310,,,42755699.8091,,78887517.1856,,
2022-07-08,1657238400,3373539798.2272,1549813451.4872,1978052025.7580,1234960633.0000,782721973.7578,290929004.9197,233296027.1425,118975998.6364,,,41872876.0015,,82393145.7174,,
2022-07-09,1657324800,3239035026.5060,1398773667.1833,1906025709.3965,1128288604.0000,772198114.3798,301174124.5273,229740289.6274,114657652.8522,,,42198653.3478,,81403634.4030,,
2022-07-10,1657411200,3203929654.8474,1427355340.6610,1997090198.0602,1098845517.0000,772322234.9741,305531685.4204,228031392.9095,113185154.1372,,,43233964.1068,,82915017.9695,,
2022-07-11,1657497600,2988048889.7292,1388737182.8721,2016202512.5530,1107787680.0000,780042872.6172,306807208.5604,225580703.4738,110093086.1415,,,40496210.0074,,80080829.9046,,
2022-07-12,1657584000,2886170251.4518,1317677849.9453,2018857513.5193,1046693893.0000,779833034.3526,297328543.0238,221378609.6648,104954303.5526,,,41380457.6112,,78497945.4716,,
2022-07-13,1657670400,2854199065.8302,1366135428.8524,2002389916.9595,1002731934.0000,773806270.2443,312127777.7076,215835910.0486,102469115.7407,,,41463000.0970,,79371508.5205,,
2022-07-14,1657756800,2932718348.7441,1323756090.5190,2030415175.6611,1111173134.0000,761262278.5209,296299499.1507,218276125.9930,106594587.1833,,,41856107.9381,,82545686.7792,,
2022-07-15,1657843200,3061609391.2614,1398741356.1961,2066904192.9824,1220343874.0000,755034272.0212,315098908.7980,218161797.9015,107475085.7250,,,41214418.6120,,84865853.5032,,
2022-07-16,1657929600,3141821203.3992,1459035745.7951,1985750419.4475,1154232324.0000,754813986.9327,317298463.5032,217056341.7686,107988593.3964,,,40538319.3921,,85528939.4500,,
2022-07-17,1658016000,3205755005.4842,1418114304.7761,2053175898.2156,1234472220.0000,760338652.8725,312978587.3450,227567881.1314,109735972.5419,,,40981575.6580,,87526963.5876,,
2022-07-18,1658102400,3178619338.3319,1406946182.6992,2094708543.5724,1247463366.0000,755640949.1679,305059772.5551,227731877.6719,107494808.7862,,,39840264.1239,,97405771.2342,,
2022-07-19,1658188800,3346217115.6558,1453039556.5635,2174393110.0808,1221281665.0000,768517651.7256,303127226.1301,244284620.1684,115845152.8230,,,102080995.0040,,109706265.3505,,
2022-07-20,1658275200,3679340365.6964,1585116974.3370,2196001473.3759,1335841783.0000,790015059.4181,307656421.8478,240426415.6949,119954133.6847,,,105917864.8474,,126104435.2945,,
2022-07-21,1658361600,3478758959.0333,1488494063.6661,2171519071.5607,1451338474.0000,782126168.1065,299916132.8788,234501241.2998,115958226.4010,,,104487279.2568,,119521826.1766,,
2022-07-22,1658448000,3435606684.4262,1532237782.2462,2186545773.9778,1254410355.0000,789730428.7914,307622443.6010,231065270.3636,114509804.9902,,,103847175.8692,,127200997.1180,,
2022-07-23,1658534400,3465461617.1498,1491335411.8886,2081454760.1360,1261341591.0000,778041088.8930,310105376.7886,219788361.7291,112108976.2384,,,100268943.0177,,126831874.8170,,
2022-07-24,1658620800,3479943267.4373,1469089842.4952,2111622149.1672,1247638555.0000,778075895.2350,315276695.3567,219366180.9970,108930875.4124,,,99035513.9561,,122653264.7934,,
2022-07-25,1658707200,3443366240.8549,1474812556.7597,2152927012.6628,1320722831.0000,785705238.4650,311733141.6907,222411529.4114,110639326.4996,,,97298416.5287,,117545751.0227,,
2022-07-26,1658793600,3127124801.0758,1389714731.3124,2102711320.6545,1204772169.0000,826476967.1820,307904964.6077,213501099.6820,105433244.5228,,,43764811.9080,,116305395.8781,,
2022-07-27,1658880000,3149597053.8430,1424209022.8312,2130063717.7484,1166363129.0000,832405963.5860,313529981.6185,221542341.7280,105301159.1664,,,103029873.1704,,127415136.5104,,
2022-07-28,1658966400,3459945496.2977,1521074843.3941,2191359178.8134,1434721939.0000,833229556.3390,326332138.4432,235435830.7767,112727243.4974,,,103472540.1729,,121980205.9508,,
2022-07-29,1659052800,3519336747.1062,1485320857.4414,2248282237.8889,1447564443.0000,856791523.4880,324705815.5304,247872304.5159,114243776.0624,,,101219629.4033,,118926937.4808,,
2022-07-30,1659139200,3572257562.2114,1539904445.4213,2249369783.8368,1418798172.0000,826873670.1590,330034375.1621,253601372.3498,109381262.3067,,,106030243.4260,,120941169.9840,,
2022-07-31,1659225600,3626512922.6879,1510226507.8792,2267118023.5458,1438120060.0000,835377333.8960,328242743.4595,254286815.5922,105805950.0131,,,101135673.4452,,122127149.6611,,
2022-08-01,1659312000,3484587360.2396,1482937641.9195,2227623080.6302,1396047145.0000,834284917.2270,330019640.0664,254384502.6935,103935661.0653,,,101704855.6144,,119594177.2014,,
2022-08-02,1659398400,3426625445.1279,1506047703.8128,2216437339.4263,1268212314.0000,821314573.6050,323876416.4273,250800036.3395,103859230.1215,,,96072978.8849,,117377973.2885,,
2022-08-03,1659484800,3386185035.0941,1442177996.0809,2199371733.5600,1203948124.0000,815066113.4330,321179693.7572,249323634.2871,101292500.8541,,,96986340.2920,,106636781.1510,,
2022-08-04,1659571200,3491471632.3576,1517496766.2606,2228499315.2599,1236647860.0000,818036414.7910,329239529.7899,248202721.8299,100665153.8719,,,98393291.9447,,110040523.4071,,
2022-08-05,1659657600,3384391449.1380,1467606711.6410,2222488712.4529,1194997029.0000,819510563.3920,331658008.3087,245308317.3851,104775693.2440,,,103057809.8918,,104125218.7045,,
2022-08-06,1659744000,3358938169.2073,1430501447.6106,2172450565.6596,1265380443.0000,806454863.4950,322607479.6846,244814557.6571,108025856.9069,,446711226.7277,95805805.0015,,111537733.8794,,
2022-08-07,1659830400,3387422040.6870,1478636292.7028,2226008139.6085,1288155871.0000,811817954.4880,327379227.1985,246073483.3655,106238340.4505,,433980036.1888,94906685.6729,,108681959.4073,,
2022-08-08,1659916800,3406146477.7915,1488643046.3874,2270962956.3047,1323642508.0000,809100531.5180,321825477.2548,249434477.0423,107043831.1394,,459369376.9111,94974049.4644,,109509694.3215,,
2022-08-09,1660003200,3745605834.7946,1601340341.3244,2336825699.4165,1431614629.0000,804940566.5930,330584169.5468,254381951.6519,107555849.3910,,516450545.9124,90155337.6238,,116994436.7061,,
2022-08-10,1660089600,3545665936.3176,1654272788.6573,2284598262.9258,1375757981.0000,812099991.1630,316373018.6671,258497272.8615,104127790.4574,1050470689.0015,516070149.1800,49247655.6334,,108156658.6375,,
2022-08-11,1660176000,3583768740.8364,1503873179.7107,2276715143.5606,1350018006.0000,801311236.3970,319200411.8197,264911594.1901,107209399.5999,1078665534.1717,470038550.0861,48536571.2250,,114705558.4604,,
2022-08-12,1660262400,3708013765.3184,1553805509.2580,2268924940.6466,1367619193.0000,810221788.4720,319696914.6818,266623141.4954,104173769.7017,1070947177.3332,501247144.7463,48960407.6816,,117254644.5038,,
2022-08-13,1660348800,3748432631.0686,1577917478.4193,2206453391.3748,1385910451.0000,822601778.1600,328417370.6379,274348441.7327,105677520.2594,1199915988.2731,507384032.0487,50561290.7266,,110737165.9691,,
2022-08-14,1660435200,3861493352.0323,1641776167.5200,2270508144.2779,1432363230.0000,828306413.4970,323742957.1243,269546836.6854,106060837.2685,1112862953.1864,554006401.7338,49809540.4200,,105779995.3368,,
2022-08-15,1660521600,3702828806.2715,1660556280.7589,2273261454.4305,1429857169.0000,834795546.6190,327422100.7404,260628934.6030,105311208.2628,1091003644.6125,492952205.3864,49595757.4328,,103956002.5721,,
2022-08-16,1660608000,3504653245.2146,1643643435.9925,2255296730.9345,1416096371.0000,834491694.8330,321745387.1905,257410627.2347,105629367.5046,1088116090.7530,477270934.5305,51523686.9762,,105888664.4120,,
2022-08-17,1660694400,3485009054.3818,1665880577.8505,2264232325.0540,1461581238.0000,834199048.0190,323764025.5397,256163500.3768,106155313.8436,1114134698.6286,471957464.8101,52199938.6552,,105775557.2655,,
2022-08-18,1660780800,3655168067.5345,1771035483.6890,2268777319.1722,1464289650.0000,840190028.6890,341497470.2570,269422646.6694,104296500.4213,1067672990.0822,535839521.2334,53114403.5169,,107225188.7652,,
2022-08-19,1660867200,3610367625.9999,1767716354.7424,2279795411.4936,1486034435.0000,847136372.0670,327340730.4571,257069374.4865,103044527.4730,1025300916.0222,530256540.8969,55292783.5060,,107952113.0343,,
2022-08-20,1660953600,3104437727.3761,1556141337.1644,2145872911.2205,1339182797.0000,797104491.8820,301880020.7672,248924033.6647,92614610.6293,916719161.6293,471297344.6801,52462595.4038,,101877352.4167,,
2022-08-21,1661040000,3137724098.2615,1548978042.4274,2186394092.7797,1391869619.0000,793660768.7990,312923304.3956,248005298.6553,94122872.0058,907031585.4326,463170549.8505,52863160.5904,,101366430.3729,,
2022-08-22,1661126400,3199220596.1810,1557846068.9211,2208266471.5785,1192580727.0000,792730866.9500,312266358.6881,246132842.6363,96487218.3057,933164867.2217,468227195.1063,51884606.4680,,102125529.5678,,
2022-08-23,1661212800,3160187940.9168,1554065872.7360,2242124142.3743,1478220573.0000,794637485.3460,303443054.9556,241187872.2080,96247851.7595,913412705.6428,472421244.6328,53144551.1347,,105288162.3651,,
2022-08-24,1661299200,3212781503.8264,1584717461.2865,2230323070.6405,1530221973.0000,786199211.9130,297830581.0649,234403046.2964,96905303.2657,918077473.9508,497843899.0081,52420194.1792,,103744526.2299,,
2022-08-25,1661385600,3203702295.2976,1601295704.0507,2174328916.5368,1500987679.0000,789972570.9680,314547887.3331,236582617.4200,97799776.0637,893037662.6515,470133169.6155,52372866.5747,,103025960.9240,,
2022-08-26,1661472000,3235154249.8265,1580615015.2929,2156774539.9500,1536743913.0000,794574994.5680,319430936.1985,243917051.5692,98676434.0208,887174168.3717,483582563.5922,53684535.8192,,104784407.7414,,
2022-08-27,1661558400,3231889174.3554,1564245041.4277,2178554427.1477,1415904351.0000,769607361.1230,341999585.7182,239524398.6800,92457324.3100,867026738.0118,485018948.6406,56710406.8502,,98626578.1317,,
2022-08-28,1661644800,3263526006.4949,1588250528.6032,2229592925.6471,1427259880.0000,776672082.5900,344687997.0177,236246324.0411,93030325.6521,836889709.0582,523559675.6679,64274252.8136,,95953830.4302,,
2022-08-29,1661731200,3178258514.5720,1580370448.2857,2220355684.1436,1327013999.0000,783030260.2900,352062587.6450,236970070.6842,91040212.5988,831888025.1348,527136440.1218,62095627.6173,,80583771.5846,,
2022-08-30,1661817600,3292800579.1476,1600094094.4340,2244109649.7654,1419536756.0000,778782827.6210,340841868.0322,230093711.6154,95585476.5793,851770416.1685,526439277.6531,65603719.1785,,82209114.1222,,
2022-08-31,1661904000,3255918849.6709,1568587961.6723,2220648201.1041,1365946713.0000,775214629.7950,333982983.2223,243199718.8043,92259799.0852,893246794.5140,502843286.3200,64459406.2965,,65071849.4856,,
2022-09-01,1661990400,3085924296.3346,1498318576.1239,2177996731.1049,1304021126.0000,771875331.9590,332287931.9952,225942690.8063,92589442.3517,824117139.4325,473205768.8400,65193652.5963,,57790241.4956,,
2022-09-02,1662076800,3234982747.3292,1598544816.3560,2162807104.8735,1437374408.0000,776541554.6090,320512207.1974,232011546.4928,92843767.3777,839562757.7547,526832865.0740,66468730.2887,,58730007.7994,,
2022-09-03,1662163200,3135170591.8869,1551047102.9833,2079578807.3237,1413088477.0000,771034544.3270,325702935.6344,227350162.5745,92166783.8674,863130020.4470,480132806.1072,60672815.0950,,55910120.0944,,
2022-09-04,1662249600,3373103524.0154,1649822282.0025,2109721950.9569,1453010014.0000,774250151.5680,332569164.1175,236205339.5893,92008773.8959,862027860.4434,544270015.8349,58537995.0552,,55496991.3747,,
2022-09-05,1662336000,3297969091.6174,1652145575.4942,2115668560.6776,1618847692.0000,774414412.0940,340167643.3218,231787766.2672,92247767.2312,877876402.3036,547633340.1661,57118033.6155,,56252315.8665,,
2022-09-06,1662422400,3389822343.7215,1683184140.8005,2109913693.8808,1490247803.0000,774742031.4910,365719981.1618,242269746.7824,91144190.7728,875583098.9951,568197785.8073,58247015.2044,,56167898.7784,,
2022-09-07,1662508800,3323407979.6511,1645839387.1772,2097499754.6128,1527833093.0000,778233299.6910,340167398.7242,226649723.9758,87772235.0096,892498531.2178,566542025.8998,57638920.0656,,53873098.7366,,
2022-09-08,1662595200,3180259873.9852,1621610047.0088,2073266614.7642,1438340228.0000,770632801.8660,342587779.3773,213827417.0584,94857629.7380,833726675.2381,546708076.9532,59743628.4060,,56931129.0266,,
2022-09-09,1662681600,3143636408.4228,1639485257.5162,2079614035.5747,1481038134.0000,786248148.8240,343376759.3558,205178797.2199,96455771.5340,833898554.8550,537689728.4466,58733258.0240,,54551564.8736,,
2022-09-10,1662768000,3788802204.8495,1707044737.1296,2059703660.3040,1821445668.0000,771966764.6670,341512749.2089,219398195.5507,106739473.5263,943609019.6333,700634522.2280,58913584.5600,,63441504.4481,,
2022-09-11,1662854400,3887401444.3515,1691325293.8000,2083514938.0287,1928874988.0000,777469268.7200,363769824.2298,219044220.4138,108854721.1326,954358695.3721,657741474.0281,58924389.6838,,67360322.7176,,
2022-09-12,1662940800,4029093973.8235,1710064823.9574,2110461213.5755,1945747465.0000,771321800.3400,358277555.8211,222842087.9778,109198936.7308,982429785.2011,694985158.3504,58013479.4709,,64317038.0085,,
2022-09-13,1663027200,4185235501.9537,1753849452.0078,2150336545.8554,1682983626.0000,782228081.9120,363186664.8740,226008850.0449,110967753.6036,1019859142.7547,713228100.7296,59141390.6220,,64674315.0846,,
2022-09-14,1663113600,3339192328.4695,1452501533.4343,2076728815.9942,1466182745.0000,780888707.2760,324925871.4022,225990859.3968,100288010.2128,851673678.9220,518787078.1902,63231701.6262,,54839737.2380,,
2022-09-15,1663200000,3244664038.2737,1469227288.7463,2076970865.5403,1436461212.0000,789666735.5890,325533826.2349,219674312.5211,100446883.2653,865160720.7690,517031514.9935,62615316.9506,,50342704.8840,,
2022-09-16,1663286400,3195367909.9146,1498499726.9314,2049330930.8915,1368329826.0000,784969953.8260,329783093.4979,222154899.2894,98057769.8824,821238014.2283,551444254.6502,63132136.7736,,45807859.7725,,
2022-09-17,1663372800,3277213093.8121,1534421956.0745,2087783232.5426,1414113403.0000,773454738.4120,327195765.7624,231134170.5176,98464322.9977,822048077.2663,567319933.0708,61387787.8750,,48172490.8205,,
2022-09-18,1663459200,3371291274.1189,1555767227.0013,2151951885.3984,1440462178.0000,773565434.2850,334646813.7952,232749742.1544,100035263.4301,847689784.8833,585255180.5943,61781986.5584,,52321717.7675,,
2022-09-19,1663545600,3270778501.9358,1524654064.0720,2184557562.7232,1404244559.0000,778770695.6840,329004348.8245,234525363.7824,96410110.9220,834549456.1633,626223310.4725,64102793.1840,,45086481.9570,,
2022-09-20,1663632000,3074672246.9267,1459761278.5131,2169634465.0089,1375684517.0000,796069027.6570,337513581.7868,221851634.3958,100585749.8690,825992536.9891,503677387.6034,63387971.8600,,47083922.2305,,
2022-09-21,1663718400,2982644683.8563,1420211529.1906,2246145870.4230,1516705296.0000,800524979.6650,326073003.1700,210422369.6810,99800840.1392,790970386.4235,487271457.9403,60572093.1100,,47558800.5048,,
2022-09-22,1663804800,2932631382.1868,1365781926.4202,2220244653.5174,1371632446.0000,811541526.9270,320024433.5644,204385435.8717,100491520.2741,768007934.9472,495382635.9300,59637613.2080,,47554126.3653,,
